,</s>,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
a </s>,0.9274193548387096,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753,0.002688172043010753
a <s>,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
a a,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
a b,0.04594594594594595,0.06486486486486487,0.06756756756756757,0.002702702702702703,0.021621621621621623,0.024324324324324326,0.005405405405405406,0.005405405405405406,0.008108108108108109,0.04594594594594595,0.005405405405405406,0.002702702702702703,0.43783783783783786,0.005405405405405406,0.008108108108108109,0.07297297297297298,0.002702702702702703,0.002702702702702703,0.03513513513513514,0.04594594594594595,0.002702702702702703,0.04864864864864865,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.024324324324324326,0.002702702702702703
a c,0.022887323943661973,0.028169014084507043,0.0017605633802816902,0.058098591549295774,0.0017605633802816902,0.14612676056338028,0.0017605633802816902,0.0017605633802816902,0.10387323943661972,0.0721830985915493,0.0017605633802816902,0.2517605633802817,0.017605633802816902,0.0017605633802816902,0.0017605633802816902,0.022887323943661973,0.0017605633802816902,0.01584507042253521,0.028169014084507043,0.0035211267605633804,0.14788732394366197,0.01936619718309859,0.0017605633802816902,0.0017605633802816902,0.0017605633802816902,0.03873239436619718,0.0017605633802816902
a d,0.1851063829787234,0.04680851063829787,0.01276595744680851,0.00425531914893617,0.07659574468085106,0.19361702127659575,0.010638297872340425,0.00851063829787234,0.014893617021276596,0.11702127659574468,0.02553191489361702,0.002127659574468085,0.019148936170212766,0.036170212765957444,0.006382978723404255,0.04893617021276596,0.00851063829787234,0.002127659574468085,0.036170212765957444,0.02553191489361702,0.00425531914893617,0.02553191489361702,0.04042553191489362,0.01702127659574468,0.002127659574468085,0.02553191489361702,0.002127659574468085
a e,0.16,0.04,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.14,0.12,0.04,0.02,0.02,0.02,0.02,0.02,0.02
a f,0.0625,0.0234375,0.0078125,0.0078125,0.0078125,0.09375,0.2890625,0.015625,0.0078125,0.046875,0.0078125,0.0078125,0.015625,0.0078125,0.015625,0.0390625,0.0078125,0.0078125,0.03125,0.0078125,0.2265625,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0.0078125
a g,0.06918238993710692,0.03459119496855346,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.4025157232704403,0.0031446540880503146,0.10062893081761007,0.009433962264150943,0.0660377358490566,0.0031446540880503146,0.0031446540880503146,0.015723270440251572,0.02830188679245283,0.0660377358490566,0.040880503144654086,0.015723270440251572,0.0031446540880503146,0.050314465408805034,0.009433962264150943,0.009433962264150943,0.040880503144654086,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146,0.0031446540880503146
a h,0.3333333333333333,0.07246376811594203,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.07246376811594203,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.11594202898550725,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406
a i,0.00546448087431694,0.00273224043715847,0.00273224043715847,0.01366120218579235,0.060109289617486336,0.00273224043715847,0.00546448087431694,0.01639344262295082,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00546448087431694,0.1912568306010929,0.0273224043715847,0.34153005464480873,0.00273224043715847,0.00546448087431694,0.00273224043715847,0.1830601092896175,0.04371584699453552,0.04918032786885246,0.00273224043715847,0.01092896174863388,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.00546448087431694
a j,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372
a k,0.15568862275449102,0.03592814371257485,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.48502994011976047,0.011976047904191617,0.005988023952095809,0.017964071856287425,0.09580838323353294,0.005988023952095809,0.005988023952095809,0.017964071856287425,0.005988023952095809,0.011976047904191617,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.017964071856287425,0.011976047904191617,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.011976047904191617,0.005988023952095809,0.029940119760479042,0.005988023952095809
a l,0.3409306742640076,0.04938271604938271,0.00949667616334283,0.015194681861348529,0.011396011396011397,0.06362773029439696,0.010446343779677113,0.00949667616334283,0.000949667616334283,0.0949667616334283,0.000949667616334283,0.02564102564102564,0.19658119658119658,0.016144349477682812,0.001899335232668566,0.030389363722697058,0.010446343779677113,0.000949667616334283,0.006647673314339981,0.015194681861348529,0.04083570750237417,0.015194681861348529,0.011396011396011397,0.001899335232668566,0.000949667616334283,0.016144349477682812,0.001899335232668566
a m,0.13681592039800994,0.07213930348258707,0.08955223880597014,0.004975124378109453,0.0024875621890547263,0.18159203980099503,0.0024875621890547263,0.0024875621890547263,0.0024875621890547263,0.09950248756218906,0.0024875621890547263,0.0024875621890547263,0.012437810945273632,0.06965174129353234,0.022388059701492536,0.05223880597014925,0.13930348258706468,0.0024875621890547263,0.007462686567164179,0.01990049751243781,0.0024875621890547263,0.029850746268656716,0.0024875621890547263,0.004975124378109453,0.0024875621890547263,0.02736318407960199,0.0024875621890547263
a n,0.166110183639399,0.03923205342237062,0.0025041736227045075,0.08430717863105175,0.15025041736227046,0.038397328881469114,0.0025041736227045075,0.08013355592654424,0.005843071786310518,0.06010016694490818,0.0025041736227045075,0.04340567612687813,0.005843071786310518,0.0008347245409015025,0.045075125208681135,0.024207011686143573,0.001669449081803005,0.005008347245409015,0.0008347245409015025,0.030884808013355594,0.17612687813021702,0.008347245409015025,0.0025041736227045075,0.0008347245409015025,0.00333889816360601,0.012520868113522538,0.005843071786310518
a o,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304
a p,0.10240963855421686,0.05120481927710843,0.006024096385542169,0.0030120481927710845,0.006024096385542169,0.14759036144578314,0.006024096385542169,0.0030120481927710845,0.10240963855421686,0.07530120481927711,0.006024096385542169,0.0030120481927710845,0.02108433734939759,0.012048192771084338,0.009036144578313253,0.05120481927710843,0.23493975903614459,0.0030120481927710845,0.018072289156626505,0.06325301204819277,0.04216867469879518,0.009036144578313253,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.009036144578313253,0.0030120481927710845
a q,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
a r,0.09328683522231909,0.06625980819529206,0.02005231037489102,0.045335658238884045,0.13600697471665213,0.07323452484742807,0.008718395815170008,0.02789886660854403,0.0026155187445510027,0.08892763731473409,0.0034873583260680036,0.036617262423714034,0.02964254577157803,0.05405405405405406,0.02789886660854403,0.02789886660854403,0.021795989537925022,0.0017436791630340018,0.05492589363557106,0.022667829119442023,0.08282476024411509,0.0017436791630340018,0.007846556233653008,0.0052310374891020054,0.0017436791630340018,0.05492589363557106,0.0017436791630340018
a s,0.0353356890459364,0.0088339222614841,0.0035335689045936395,0.0353356890459364,0.0017667844522968198,0.09187279151943463,0.0017667844522968198,0.0017667844522968198,0.13074204946996468,0.06890459363957598,0.0017667844522968198,0.026501766784452298,0.00530035335689046,0.0176678445229682,0.0017667844522968198,0.026501766784452298,0.04240282685512368,0.00530035335689046,0.0017667844522968198,0.20318021201413428,0.24381625441696114,0.02120141342756184,0.0017667844522968198,0.0035335689045936395,0.0017667844522968198,0.012367491166077738,0.0017667844522968198
a t,0.07993338884263114,0.03413821815154038,0.006661115736885929,0.03996669442131557,0.0008326394671107411,0.32306411323896755,0.005828476269775187,0.002497918401332223,0.07327227310574522,0.21398834304746045,0.0008326394671107411,0.0008326394671107411,0.004995836802664446,0.0033305578684429643,0.004163197335553705,0.058284762697751874,0.0016652789342214821,0.0008326394671107411,0.029142381348875937,0.00749375520399667,0.06827643630308076,0.026644462947543714,0.0008326394671107411,0.004163197335553705,0.0008326394671107411,0.004995836802664446,0.0016652789342214821
a u,0.04597701149425287,0.005747126436781609,0.017241379310344827,0.06896551724137931,0.11494252873563218,0.005747126436781609,0.017241379310344827,0.10919540229885058,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.06321839080459771,0.017241379310344827,0.10919540229885058,0.005747126436781609,0.017241379310344827,0.005747126436781609,0.04597701149425287,0.10344827586206896,0.15517241379310345,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.028735632183908046,0.005747126436781609,0.011494252873563218
a v,0.005780346820809248,0.10982658959537572,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.4508670520231214,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.1907514450867052,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.09826589595375723,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.005780346820809248,0.017341040462427744,0.005780346820809248
a w,0.17142857142857143,0.16428571428571428,0.02857142857142857,0.007142857142857143,0.03571428571428571,0.08571428571428572,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.03571428571428571,0.007142857142857143,0.05714285714285714,0.07857142857142857,0.02142857142857143,0.1,0.02142857142857143,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.02142857142857143,0.014285714285714285,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.02142857142857143,0.007142857142857143
a x,0.21875,0.046875,0.015625,0.015625,0.015625,0.140625,0.015625,0.015625,0.015625,0.171875,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.046875,0.015625
a y,0.47465437788018433,0.03686635944700461,0.03686635944700461,0.009216589861751152,0.018433179723502304,0.06451612903225806,0.018433179723502304,0.013824884792626729,0.013824884792626729,0.041474654377880185,0.004608294930875576,0.004608294930875576,0.013824884792626729,0.03686635944700461,0.004608294930875576,0.04608294930875576,0.013824884792626729,0.004608294930875576,0.018433179723502304,0.055299539170506916,0.018433179723502304,0.013824884792626729,0.004608294930875576,0.013824884792626729,0.004608294930875576,0.004608294930875576,0.004608294930875576
a z,0.04477611940298507,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.34328358208955223,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.08955223880597014,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.07462686567164178
b </s>,0.75,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259
